Listing ID,Listing Name,Host ID,Host Name,Host Since,Host Response Time,Host Response Rate,Is Superhost,neighbourhood,Neighborhood Group,City,Postal Code,Country Code,Country,Latitude,Longitude,Is Exact Location,Property Type,Room Type,Accomodates,Bathrooms,Bedrooms,Beds,Square Feet,Guests Included,Min Nights,Reviews,First Review,Last Review,Overall Rating,Accuracy Rating,Cleanliness Rating,Checkin Rating,Communication Rating,Location Rating,Value Rating,Instant Bookable,Business Travel Ready,Price
6894651.0,*,32410377.0,Katir,2015-04-03,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247.0,DE,Germany,52.51219000000001,13.46766,f,Apartment,Entire home/apt,2,1.0,0.0,1.0,,1,5,0,,,,,,,,,,t,f,40.0
27982558.0,*,13644885.0,Thi,2014-03-08,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12051.0,DE,Germany,52.46795,13.42466,t,Apartment,Entire home/apt,5,1.0,2.0,1.0,,4,1,1,2018-11-14,2018-11-12,,,,,,,,f,f,80.0
10659936.0,*,56007217.0,Stenen,2016-01-24,,,f,Nikolassee,Steglitz - Zehlendorf,Berlin,14129.0,DE,Germany,52.42674,13.294270000000004,f,Apartment,Private room,4,1.5,2.0,2.0,,1,3,0,,,,,,,,,,f,f,32.0
33857328.0,*,9411237.0,Sinon,2013-10-12,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12051,DE,Germany,52.470130000000005,13.42995,t,Apartment,Private room,2,1.0,1.0,1.0,,1,7,1,2019-05-13,2019-02-15,,,,,,,,f,f,30.0
26532520.0,*,34254163.0,Alexander,2015-01-22,within an hour,100%,f,Mitte,Mitte,Berlin,10117,DE,Germany,52.51599,13.38139,t,Condominium,Entire home/apt,4,1.0,2.0,2.0,,1,7,2,2019-05-07,2019-04-30,100.0,10.0,10.0,10.0,10.0,6.0,8.0,f,f,81.0
21026273.0,*,126618905.0,Marcel,2017-05-27,,,f,Prenzlauer Berg,Pankow,Berlin,10437.0,DE,Germany,52.54083000000001,13.4226,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,,1,1,0,,,,,,,,,,f,f,80.0
25401058.0,*,2843919.0,Alecel / Atniot,2012-07-13,within an hour,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12049,DE,Germany,52.47344,13.413079999999995,t,Apartment,Private room,2,1.0,1.0,1.0,,1,2,2,2018-06-20,2019-04-20,100.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,25.0
174222.0,*,112391.0,Adim,2011-05-05,within an hour,100%,f,Tiergarten,Mitte,Berlin,10787.0,DE,Germany,52.50478000000001,13.34555,t,Condominium,Entire home/apt,3,1.0,1.0,2.0,,1,3,134,2010-07-31,2019-04-29,97.0,10.0,10.0,10.0,10.0,10.0,9.0,t,f,100.0
21238338.0,*,162124704.0,Anissa Jeo,2017-12-21,within an hour,100%,f,NiederschÃ¶nhausen,Pankow,Berlin,12161.0,DE,Germany,52.56403000000001,13.42809,f,Apartment,Private room,3,1.0,1.0,1.0,,1,1,10,2017-08-31,2019-04-28,96.0,10.0,9.0,10.0,10.0,10.0,9.0,t,f,60.0
32631213.0,*,32759654.0,Eliner,2015-01-12,within a day,83%,f,Lichtenberg,Lichtenberg,Berlin,10365.0,DE,Germany,52.52551999999999,13.49168,t,Apartment,Private room,2,1.0,1.0,1.0,,1,2,9,2019-02-17,2019-05-09,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,49.0
19567753.0,*,12168434.0,Yevas,2014-03-25,within an hour,100%,t,Mitte,Mitte,Berlin,10115.0,DE,Germany,52.5332,13.37294,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,6,26,2017-08-19,2019-05-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,50.0
16293502.0,*,7028676.0,Sabine,2013-07-21,within a day,*,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,,DE,Germany,52.49484000000001,13.41588,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,,2,2,37,2017-01-01,2019-04-30,91.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,87.0
7903462.0,*,5403825.0,Ya,2013-02-27,within an hour,100%,f,Hansaviertel,Mitte,Berlin,10557.0,DE,Germany,52.52152,13.35293,t,Guest suite,Entire home/apt,4,1.0,2.0,1.0,,1,3,141,2015-05-16,2019-04-23,95.0,10.0,10.0,9.0,10.0,9.0,9.0,t,f,70.0
26590915.0,*,90250336.0,Zan,2016-08-22,within an hour,100%,t,Mariendorf,Tempelhof - SchÃ¶neberg,Berlin,*,DE,Germany,52.44826,13.40608,t,Condominium,Private room,3,1.0,1.0,2.0,,2,1,10,2018-09-25,2019-05-03,99.0,10.0,9.0,10.0,10.0,10.0,10.0,t,f,39.0
14795140.0,*,17287664.0,Heidin,2014-07-13,within an hour,100%,f,Prenzlauer Berg,Pankow,Berlin,10405.0,DE,Germany,52.53641,13.42114,t,Apartment,Entire home/apt,3,1.0,2.0,2.0,,1,6,0,,,,,,,,,,t,f,74.0
21162438.0,*,3753571.0,MoRtam,2012-11-04,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12051.0,DE,Germany,52.47025,13.44493,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,2,7,2017-10-10,2017-11-02,85.0,10.0,7.0,10.0,10.0,7.0,9.0,t,f,50.0
33712949.0,*,15125739.0,Julia,2014-05-18,within an hour,100%,f,Alt-HohenschÃ¶nhausen,Lichtenberg,Berlin,*,DE,Germany,52.55809,13.47984,t,Apartment,Private room,4,1.0,1.0,2.0,,1,5,3,2019-03-17,2019-05-10,93.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,30.0
5610384.0,*,21905767.0,Stefanie,2014-09-12,within an hour,100%,t,Prenzlauer Berg,Pankow,Berlin,10407.0,DE,Germany,52.53015,13.44401,f,Apartment,Entire home/apt,4,1.0,1.0,1.0,,1,2,45,2014-11-07,2019-04-23,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,60.0
4610741.0,*,4293583.0,Sara,2012-08-29,within a few hours,100%,t,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10249,DE,Germany,52.52181,13.42125,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,60,42,2014-10-21,2019-03-31,96.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,85.0
16408331.0,*,47922125.0,Anna,2015-11-07,,,f,Prenzlauer Berg,Pankow,Berlin,10405.0,DE,Germany,52.53952,13.422629999999998,f,Apartment,Entire home/apt,2,1.0,1.0,2.0,,1,3,0,,,,,,,,,,f,f,101.0
15798383.0,*,64477748.0,Lunny,2016-05-20,within an hour,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12043,DE,Germany,52.47950999999999,13.43905,f,Apartment,Entire home/apt,4,1.0,2.0,4.0,,1,5,3,2016-07-13,2018-05-22,87.0,10.0,8.0,9.0,9.0,10.0,10.0,t,f,89.0
34598591.0,*,260969848.0,Mircel,2019-04-29,within an hour,100%,f,Marzahn,Marzahn - Hellersdorf,Berlin,*,DE,Germany,52.5379,13.54215,f,Apartment,Private room,2,1.0,1.0,1.0,,1,1,0,,,,,,,,,,t,f,35.0
17499221.0,*,42999732.0,JenÃ©la,2015-09-06,,,f,Prenzlauer Berg,Pankow,Berlin,10439.0,DE,Germany,52.55224000000001,13.41674,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,,1,5,0,,,,,,,,,,f,f,125.0
25306504.0,*,156286437.0,Galkz,2017-10-25,within an hour,100%,f,Wilmersdorf,Charlottenburg-Wilm.,Berlin,10715.0,DE,Germany,52.48476,13.326029999999998,f,Condominium,Private room,1,1.0,1.0,1.0,,1,1,48,2018-04-12,2019-05-12,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,27.0
34474700.0,*,260476927.0,Shfla,2019-05-03,within a few hours,80%,f,Westend,Charlottenburg-Wilm.,Berlin,14059,DE,Germany,52.51670999999999,13.2938,f,Apartment,Private room,1,1.0,1.0,1.0,,1,3,1,2019-05-13,2019-05-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,55.0
34260572.0,*,22409861.0,Lina,2014-09-10,within a few hours,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12045,DE,Germany,52.47951,13.4389,f,Apartment,Private room,2,1.0,0.0,1.0,,1,1,6,2019-04-23,2019-05-12,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,49.0
16624413.0,*,100517041.0,Arta,2016-11-26,within an hour,100%,f,Prenzlauer Berg,Pankow,Berlin,10407.0,DE,Germany,52.53253,13.43339,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,,2,4,41,2017-07-09,2018-09-08,90.0,9.0,9.0,10.0,10.0,9.0,9.0,t,f,90.0
25168373.0,*,68199664.0,Herlin& Cidi a,2016-02-06,within a day,*,f,Moabit,Mitte,Berlin,10555,DE,Germany,52.52113000000001,13.33899,t,Apartment,Private room,2,1.0,1.0,1.0,,1,3,1,2018-06-23,2018-08-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,45.0
5533966.0,*,35199407.0,Puettra,2015-05-10,,,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10829.0,DE,Germany,52.48146,13.36617,t,Apartment,Private room,4,1.0,1.0,2.0,,2,2,6,2015-08-16,2016-03-19,80.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,45.0
1802157.0,*,12605432.0,Cea,2014-01-06,within an hour,100%,t,Wedding,Mitte,Berlin,13347.0,DE,Germany,52.5471,13.36052,t,Apartment,Private room,2,1.0,1.0,1.0,,1,3,26,2015-05-25,2019-04-29,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,40.0
8706138.0,*,2417234.0,Molanke,2012-03-24,,,f,Mitte,Mitte,Berlin,10115.0,DE,Germany,52.5355,13.38719,f,Apartment,Entire home/apt,2,2.0,1.0,1.0,,1,1,0,,,,,,,,,,f,f,70.0
19938844.0,*,20849677.0,Franceska,2014-10-20,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12053.0,DE,Germany,52.48493000000001,13.43574,t,Apartment,Private room,2,1.0,1.0,1.0,,1,1,3,2018-02-28,2018-03-18,95.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,50.0
19294203.0,*,37586695.0,Beenh,2015-04-18,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10999.0,DE,Germany,52.49765,13.42077,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,2,6,2016-03-28,2016-10-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,38.0
4801669.0,*,21630108.0,Nutalia,2014-09-15,,,f,Mitte,Mitte,Berlin,10119.0,DE,Germany,52.5289,13.408270000000002,t,Apartment,Private room,2,1.0,1.0,1.0,,1,1,1,2015-10-14,2015-08-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,50.0
28452828.0,*,16512041.0,Sascha,2014-06-07,,,f,Wilmersdorf,Charlottenburg-Wilm.,Berlin,10717.0,DE,Germany,52.49774,13.32984,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,,1,9,1,2018-08-25,2018-06-28,100.0,10.0,10.0,10.0,10.0,8.0,8.0,t,f,115.0
18536712.0,*,5554747.0,Dobite  & Markisr,2013-02-22,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10243.0,DE,Germany,52.519490000000005,13.4454,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,4,3,2017-07-18,2017-08-19,93.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,40.0
25150629.0,*,182391111.0,Frankis,2018-04-12,within an hour,100%,f,PlÃ¤nterwald,Treptow - KÃ¶penick,Berlin,12435,DE,Germany,52.49276999999999,13.456129999999998,t,House,Private room,4,1.0,1.0,4.0,,1,1,1,2019-05-13,2019-04-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,25.0
1373262.0,*,3049376.0,Beren,2012-08-25,within an hour,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12047.0,DE,Germany,52.49126,13.42824,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,,1,*,30,2014-02-06,2019-05-01,90.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,49.0
22378255.0,*,1824282.0,Jana Tyna,2012-11-15,within an hour,99%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12053.0,DE,Germany,52.47108000000001,13.42653,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,2,91,2018-03-12,2019-04-21,94.0,10.0,9.0,10.0,10.0,9.0,9.0,t,f,55.0
6094423.0,*,9163018.0,Andre,2013-09-01,within an hour,100%,f,Wedding,Mitte,Berlin,13353,DE,Germany,52.54083000000001,13.34924,t,Apartment,Entire home/apt,8,1.0,2.0,6.0,,1,3,57,2015-09-30,2019-05-11,91.0,10.0,10.0,10.0,10.0,9.0,9.0,t,f,60.0
10991126.0,*,26347435.0,Mare,2014-06-27,,,f,Mitte,Mitte,Berlin,10115.0,DE,Germany,52.53511999999999,13.38541,t,Apartment,Private room,2,1.0,1.0,1.0,,1,30,15,2015-08-23,2017-06-13,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,35.0
30256779.0,*,231805239.0,Derati,2018-12-26,,,f,Wedding,Mitte,Berlin,13353.0,DE,Germany,52.5443,13.35074,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,,1,2,0,,,,,,,,,,t,f,33.0
29495431.0,*,121798973.0,Marsel,2017-03-09,within an hour,100%,t,Westend,Charlottenburg-Wilm.,Berlin,14050.0,DE,Germany,52.513630000000006,13.26453,t,Guesthouse,Private room,2,1.0,1.0,2.0,,1,3,17,2018-10-01,2019-05-07,100.0,10.0,9.0,10.0,10.0,10.0,10.0,t,f,45.0
8459848.0,*,47594366.0,Mirlitt,2015-10-11,,,f,Prenzlauer Berg,Pankow,Berlin,10407.0,DE,Germany,52.53347,13.44131,t,Apartment,Entire home/apt,4,1.0,2.0,3.0,,1,4,2,2015-09-26,2015-08-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,58.0
7898164.0,*,38664266.0,,,,,,Mitte,Mitte,Berlin,10117.0,DE,Germany,52.52486999999999,13.392529999999995,t,Apartment,Entire home/apt,2,1.0,0.0,2.0,,1,7,0,,,,,,,,,,t,f,55.0
29050274.0,*,53406282.0,Farit,2016-01-08,,,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,10589.0,DE,Germany,52.52662,13.298570000000002,t,Apartment,Entire home/apt,1,1.0,4.0,3.0,,1,5,5,2017-09-12,2018-10-14,100.0,10.0,9.0,9.0,10.0,10.0,10.0,f,f,38.0
9485356.0,*,13225368.0,Traja,2014-04-08,within a day,100%,t,*,Reinickendorf,Berlin,*,DE,Germany,52.61719,13.28249,t,House,Private room,2,2.0,1.0,1.0,,1,2,9,2017-01-15,2017-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,79.0
22793696.0,*,13785354.0,Menokie,2014-03-24,,,f,Wedding,Mitte,Berlin,13353.0,DE,Germany,52.54367,13.35466,f,Apartment,Private room,2,1.0,1.0,1.0,,1,3,10,2018-02-28,2018-10-23,97.0,10.0,10.0,10.0,9.0,9.0,10.0,f,f,39.0
6088894.0,*,33925823.0,Doriea,2015-07-06,,,f,Prenzlauer Berg,Pankow,Berlin,10439.0,DE,Germany,52.55059,13.400379999999998,t,Apartment,Private room,2,1.0,1.0,1.0,,1,1,2,2015-04-07,2017-08-20,90.0,9.0,8.0,8.0,8.0,9.0,9.0,f,f,49.0
29108295.0,*,70972957.0,Aleraa & Mure,2018-02-27,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247.0,DE,Germany,52.51753000000001,13.46266,t,Apartment,Private room,2,1.0,1.0,1.0,,1,3,2,2018-11-20,2018-12-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,45.0
6170932.0,*,12130678.0,TRIO Apartment Hotel,2013-04-26,within an hour,100%,f,Marzahn,Marzahn - Hellersdorf,Berlin,*,DE,Germany,52.51924,13.525529999999998,f,Serviced apartment,Entire home/apt,4,1.0,2.0,3.0,,3,1,96,2015-05-30,2019-05-12,86.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,70.0
23193227.0,*,8214523.0,Eley Warta,2012-11-19,,,f,Mitte,Mitte,Berlin,10115.0,DE,Germany,52.5317,13.39009,t,Apartment,Private room,3,1.0,1.0,2.0,,1,4,5,2018-02-28,2018-09-05,93.0,10.0,7.0,9.0,10.0,10.0,9.0,f,f,40.0
10352076.0,*,57233424.0,Annajle,2016-01-18,,,f,Mitte,Mitte,Berlin,10435.0,DE,Germany,52.53635,13.40621,f,Apartment,Private room,2,1.0,1.0,1.0,,2,2,16,2016-05-25,2017-04-04,93.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,75.0
6096338.0,*,37468651.0,Predi,2015-06-28,,,f,Prenzlauer Berg,Pankow,Berlin,10439.0,DE,Germany,52.54977,13.42711,t,Apartment,Entire home/apt,4,1.5,3.0,4.0,,1,5,1,2015-06-28,2015-06-15,100.0,10.0,10.0,10.0,10.0,8.0,10.0,f,f,130.0
10115491.0,*,16267300.0,Omga,2014-06-30,,,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,14059.0,DE,Germany,52.50786,13.290770000000002,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,,1,3,1,2016-04-02,2016-09-02,80.0,10.0,8.0,10.0,10.0,8.0,10.0,f,f,130.0
32327529.0,*,242206594.0,Izga,2019-02-16,within a day,100%,f,Wilmersdorf,Charlottenburg-Wilm.,Berlin,10717,DE,Germany,52.4912,13.33922,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,,2,1,0,,,,,,,,,,f,f,75.0
33662012.0,*,46768851.0,Johan,2015-10-24,within a few hours,100%,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10781,DE,Germany,52.49214,13.35229,t,Apartment,Private room,1,1.0,1.0,1.0,,1,21,1,2019-05-10,2019-04-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,50.0
5566146.0,*,17129117.0,Donget,2014-07-06,within an hour,100%,t,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10243.0,DE,Germany,52.514030000000005,13.438620000000002,t,Apartment,Private room,2,1.0,1.0,2.0,,1,9,32,2015-01-03,2019-05-05,96.0,9.0,10.0,10.0,10.0,9.0,9.0,f,f,42.0
3638036.0,*,25820344.0,Katharine,2014-05-13,within an hour,100%,f,Prenzlauer Berg,Pankow,Berlin,10247.0,DE,Germany,52.52251,13.46428,t,Apartment,Entire home/apt,6,1.0,2.0,2.0,,1,1,58,2015-09-25,2019-05-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,105.0
16947077.0,*,100440983.0,Babrina,2016-11-29,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10249.0,DE,Germany,52.52015,13.45349,t,Apartment,Private room,4,1.0,1.0,2.0,,1,14,15,2016-12-23,2018-01-29,97.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,22.0
6790301.0,*,21157011.0,Sosas,2014-09-13,within a day,100%,f,Mitte,Mitte,Berlin,10119.0,DE,Germany,52.53405999999999,13.39932,t,Apartment,Entire home/apt,2,1.0,2.0,1.0,,1,6,11,2015-10-29,2019-01-05,93.0,9.0,8.0,10.0,10.0,10.0,9.0,f,f,55.0
21367705.0,*,75117714.0,Laura,2016-05-15,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10963.0,DE,Germany,52.49645,13.383170000000002,t,Apartment,Private room,2,1.0,1.0,1.0,,1,5,2,2017-11-27,2017-11-18,87.0,10.0,8.0,10.0,10.0,10.0,9.0,t,f,22.0
31110659.0,*,326346.0,Merce,2010-03-13,within an hour,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12059.0,DE,Germany,52.48491,13.44264,f,Serviced apartment,Private room,4,1.0,1.0,4.0,,1,1,2,2019-03-07,2019-04-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,45.0
1347216.0,*,4236197.0,Tobin & Marve,2012-01-24,within an hour,100%,f,Friedenau,Tempelhof - SchÃ¶neberg,Berlin,,DE,Germany,52.47351999999999,13.33889,f,Apartment,Entire home/apt,4,1.5,3.0,4.0,,2,4,7,2015-06-03,2017-08-08,96.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,50.0
14702718.0,*,8436345.0,Kasia,2013-09-06,,,f,Rummelsburg,Lichtenberg,Berlin,10317.0,DE,Germany,52.51086999999999,13.49473,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,,4,5,5,2016-03-05,2018-10-04,95.0,10.0,10.0,10.0,10.0,10.0,9.0,t,f,40.0
533949.0,*,6204156.0,Dononique,2013-04-27,within an hour,100%,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10829,DE,Germany,52.48236,13.36202,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,5,289,2013-09-28,2019-05-05,95.0,10.0,9.0,10.0,10.0,9.0,9.0,t,f,49.0
2325233.0,*,32438090.0,Julila,2015-05-07,a few days or more,20%,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10823.0,DE,Germany,52.48645,13.35269,t,Apartment,Entire home/apt,8,1.0,2.0,5.0,,1,1,5,2014-07-16,2015-08-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,105.0
6167432.0,*,14032252.0,Janny,2014-03-31,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247.0,DE,Germany,52.51481999999999,13.463870000000002,f,Apartment,Private room,2,1.0,1.0,1.0,,1,5,6,2014-11-06,2016-08-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,65.0
30505879.0,*,10030544.0,Vichai,2013-12-08,within a day,67%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12049.0,DE,Germany,52.4765,13.424270000000002,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,,2,2,6,2019-01-23,2019-03-31,100.0,10.0,10.0,10.0,10.0,10.0,9.0,t,f,68.0
26543764.0,*,100899890.0,Lhsty,2016-12-29,,,f,NiederschÃ¶nhausen,Pankow,Berlin,*,DE,Germany,52.56051999999999,13.413779999999996,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,2,7,0,,,,,,,,,,f,f,30.0
9553209.0,*,36256135.0,Marolin,2015-06-01,within a few hours,90%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10969.0,DE,Germany,52.50591999999999,13.393679999999998,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,,1,3,21,2016-02-17,2019-04-26,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,75.0
16679391.0,*,104664041.0,Sicon,2016-09-21,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10243,DE,Germany,52.51166,13.45721,t,Apartment,Private room,2,1.0,1.0,2.0,,1,*,1,2017-09-15,2017-08-28,80.0,10.0,8.0,10.0,10.0,10.0,10.0,t,f,25.0
24826713.0,*,4711378.0,Corja,2013-01-25,,,f,Wedding,Mitte,Berlin,13359,DE,Germany,52.56561999999999,13.38356,t,Apartment,Private room,2,2.0,1.0,1.0,,2,3,0,,,,,,,,,,f,f,95.0
1577922.0,*,2402428.0,Gloriana,2012-01-27,,,f,Wilmersdorf,Charlottenburg-Wilm.,Berlin,10707.0,DE,Germany,52.4965,13.3169,t,Condominium,Entire home/apt,2,1.0,1.0,1.0,415.0,1,60,11,2015-05-05,2018-07-23,96.0,10.0,10.0,10.0,10.0,10.0,9.0,t,f,33.0
13418546.0,*,86554246.0,Marcus,2016-07-26,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12045.0,DE,Germany,52.48469,13.43362,t,Apartment,Private room,2,1.0,1.0,1.0,,1,6,2,2016-08-08,2017-12-19,100.0,10.0,10.0,10.0,9.0,9.0,9.0,t,f,28.0
23460612.0,*,187273704.0,Phaly,2018-05-04,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247,DE,Germany,52.51591,13.4621,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,,3,3,21,2018-05-19,2018-08-06,92.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,75.0
1389094.0,*,16107871.0,Tomin,2014-06-23,,,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10781,DE,Germany,52.49075,13.35274,t,Apartment,Private room,2,1.0,1.0,1.0,,1,2,9,2015-12-14,2016-06-15,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,35.0
21102498.0,*,135434021.0,.eyis Ephitu,2017-05-15,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.50699,13.466520000000004,f,Apartment,Entire home/apt,2,1.0,2.0,1.0,,1,2,12,2017-12-24,2018-01-14,96.0,10.0,9.0,10.0,10.0,10.0,9.0,t,f,70.0
13471855.0,*,74610255.0,Irma & d Dariel,2016-06-06,within a day,0%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,,DE,Germany,52.50083000000001,13.3947,f,Apartment,Entire home/apt,4,1.0,2.0,2.0,,1,2,2,2016-08-05,2016-07-03,100.0,10.0,10.0,10.0,10.0,8.0,10.0,f,f,80.0
7579057.0,*,37732534.0,Sorf,2015-07-02,,,f,Pankow,Pankow,Berlin,13189.0,DE,Germany,52.56239,13.4123,t,Apartment,Private room,1,1.0,1.0,2.0,,1,5,0,,,,,,,,,,f,f,35.0
30678216.0,*,9633854.0,EvncKa,2013-09-17,within a few hours,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12049.0,DE,Germany,52.47341,13.42855,t,Apartment,Private room,2,1.0,1.0,2.0,,2,3,1,2018-12-04,2019-04-20,,,,,,,,f,f,35.0
7586151.0,*,18078060.0,Constanze,2014-07-25,within an hour,100%,t,Prenzlauer Berg,Pankow,Berlin,10439.0,DE,Germany,52.55455,13.415929999999998,t,Apartment,Entire home/apt,1,1.0,2.0,2.0,,2,2,38,2015-06-11,2019-04-22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,60.0
18666990.0,*,11138014.0,Perer,2014-03-04,,,f,KÃ¶penick,Treptow - KÃ¶penick,Berlin,12555.0,DE,Germany,52.44556,13.58806,t,Apartment,Entire home/apt,6,1.0,3.0,5.0,,4,2,1,2017-05-10,2017-05-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,59.0
22288970.0,*,130025332.0,Lussen,2017-07-01,,,f,Wedding,Mitte,Berlin,13357.0,DE,Germany,52.55326,13.379029999999998,t,Apartment,Private room,2,1.0,1.0,1.0,,1,8,0,,,,,,,,,,t,f,37.0
139732.0,*,4465871.0,Sanen,2012-11-14,,,f,Britz,NeukÃ¶lln,Berlin,*,DE,Germany,52.43431,13.47709,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,,1,1,1,2016-01-02,2016-01-04,100.0,10.0,10.0,10.0,10.0,8.0,10.0,f,f,21.0
24386518.0,*,32475227.0,Robrin,2015-05-21,,,f,WeiÃensee,Pankow,Berlin,13086,DE,Germany,52.5581,13.430179999999998,t,Apartment,Private room,2,1.0,1.0,1.0,,1,5,1,2018-05-13,2018-05-16,100.0,10.0,10.0,10.0,10.0,8.0,8.0,t,f,30.0
2288801.0,*,16384070.0,Hesliem,2014-06-19,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12045,DE,Germany,52.48109,13.43096,f,Apartment,Private room,1,1.0,1.0,1.0,,1,1,0,,,,,,,,,,t,f,30.0
